datetime,value
2024-02-12T06:00:00Z,660.0
2024-02-12T12:00:00Z,816.0
2024-02-12T18:00:00Z,851.0
2024-02-13T00:00:00Z,502.0
2024-02-13T06:00:00Z,704.0
2024-02-13T12:00:00Z,705.0
2024-02-13T18:00:00Z,666.0
2024-02-14T00:00:00Z,436.0
2024-02-14T06:00:00Z,717.0
2024-02-14T12:00:00Z,950.0
2024-02-14T18:00:00Z,697.0
2024-02-15T00:00:00Z,681.0
2024-02-15T06:00:00Z,747.0
2024-02-15T12:00:00Z,766.0
2024-02-15T18:00:00Z,775.0
2024-02-16T00:00:00Z,522.0
2024-02-16T06:00:00Z,565.0
2024-02-16T12:00:00Z,875.0
2024-02-16T18:00:00Z,570.0
2024-02-17T00:00:00Z,362.0
2024-02-17T06:00:00Z,374.0
2024-02-17T12:00:00Z,521.0
2024-02-17T18:00:00Z,331.0
2024-02-18T00:00:00Z,324.0
2024-02-18T06:00:00Z,401.0
2024-02-18T12:00:00Z,426.0
2024-02-18T18:00:00Z,363.0
2024-02-19T00:00:00Z,748.0
2024-02-19T06:00:00Z,604.0
2024-02-19T12:00:00Z,581.0
2024-02-19T18:00:00Z,422.0
2024-02-20T00:00:00Z,458.0
2024-02-20T06:00:00Z,801.0
2024-02-20T12:00:00Z,719.0
2024-02-20T18:00:00Z,625.0
2024-02-21T00:00:00Z,449.0
2024-02-21T06:00:00Z,557.0
2024-02-21T12:00:00Z,664.0
2024-02-21T18:00:00Z,574.0
2024-02-22T00:00:00Z,448.0
2024-02-22T06:00:00Z,536.0
2024-02-22T12:00:00Z,576.0
2024-02-22T18:00:00Z,576.0
2024-02-23T00:00:00Z,481.0
2024-02-23T06:00:00Z,548.0
2024-02-23T12:00:00Z,579.0
2024-02-23T18:00:00Z,694.0
2024-02-24T00:00:00Z,303.0
2024-02-24T06:00:00Z,420.0
2024-02-24T12:00:00Z,354.0
2024-02-24T18:00:00Z,452.0
2024-02-25T00:00:00Z,414.0
2024-02-25T06:00:00Z,444.0
2024-02-25T12:00:00Z,493.0
2024-02-25T18:00:00Z,473.0
2024-02-26T00:00:00Z,462.0
2024-02-26T06:00:00Z,553.0
2024-02-26T12:00:00Z,868.0
2024-02-26T18:00:00Z,649.0
2024-02-27T00:00:00Z,791.0
2024-02-27T06:00:00Z,869.0
2024-02-27T12:00:00Z,1073.0
2024-02-27T18:00:00Z,739.0
2024-02-28T00:00:00Z,603.0
2024-02-28T06:00:00Z,1006.0
2024-02-28T12:00:00Z,1059.0
2024-02-28T18:00:00Z,1389.0
2024-02-29T00:00:00Z,830.0
2024-02-29T06:00:00Z,1216.0
2024-02-29T12:00:00Z,992.0
2024-02-29T18:00:00Z,802.0
2024-03-01T00:00:00Z,1020.0
2024-03-01T06:00:00Z,809.0
2024-03-01T12:00:00Z,1128.0
2024-03-01T18:00:00Z,852.0
2024-03-02T00:00:00Z,498.0
2024-03-02T06:00:00Z,461.0
2024-03-02T12:00:00Z,492.0
2024-03-02T18:00:00Z,386.0
2024-03-03T00:00:00Z,481.0
2024-03-03T06:00:00Z,501.0
2024-03-03T12:00:00Z,494.0
2024-03-03T18:00:00Z,436.0
2024-03-04T00:00:00Z,442.0
2024-03-04T06:00:00Z,856.0
2024-03-04T12:00:00Z,970.0
2024-03-04T18:00:00Z,1304.0
2024-03-05T00:00:00Z,1017.0
2024-03-05T06:00:00Z,1023.0
2024-03-05T12:00:00Z,1240.0
2024-03-05T18:00:00Z,1302.0
2024-03-06T00:00:00Z,906.0
2024-03-06T06:00:00Z,928.0
2024-03-06T12:00:00Z,1022.0
2024-03-06T18:00:00Z,927.0
2024-03-07T00:00:00Z,675.0
2024-03-07T06:00:00Z,672.0
2024-03-07T12:00:00Z,1066.0
2024-03-07T18:00:00Z,921.0
2024-03-08T00:00:00Z,596.0
2024-03-08T06:00:00Z,772.0
2024-03-08T12:00:00Z,1096.0
2024-03-08T18:00:00Z,937.0
2024-03-09T00:00:00Z,511.0
2024-03-09T06:00:00Z,656.0
2024-03-09T12:00:00Z,617.0
2024-03-09T18:00:00Z,393.0
2024-03-10T00:00:00Z,477.0
2024-03-10T06:00:00Z,663.0
2024-03-10T12:00:00Z,625.0
2024-03-10T18:00:00Z,509.0
2024-03-11T00:00:00Z,690.0
2024-03-11T06:00:00Z,1180.0
2024-03-11T12:00:00Z,1522.0
2024-03-11T18:00:00Z,1033.0
2024-03-12T00:00:00Z,769.0
2024-03-12T06:00:00Z,800.0
2024-03-12T12:00:00Z,1387.0
2024-03-12T18:00:00Z,909.0
2024-03-13T00:00:00Z,681.0
2024-03-13T06:00:00Z,951.0
2024-03-13T12:00:00Z,1319.0
2024-03-13T18:00:00Z,939.0
2024-03-14T00:00:00Z,696.0
2024-03-14T06:00:00Z,1006.0
2024-03-14T12:00:00Z,909.0
2024-03-14T18:00:00Z,1151.0
2024-03-15T00:00:00Z,734.0
2024-03-15T06:00:00Z,1114.0
2024-03-15T12:00:00Z,960.0
2024-03-15T18:00:00Z,818.0
2024-03-16T00:00:00Z,496.0
2024-03-16T06:00:00Z,571.0
2024-03-16T12:00:00Z,567.0
2024-03-16T18:00:00Z,488.0
2024-03-17T00:00:00Z,518.0
2024-03-17T06:00:00Z,532.0
2024-03-17T12:00:00Z,574.0
2024-03-17T18:00:00Z,639.0
2024-03-18T00:00:00Z,562.0
2024-03-18T06:00:00Z,683.0
2024-03-18T12:00:00Z,749.0
2024-03-18T18:00:00Z,900.0
2024-03-19T00:00:00Z,685.0
2024-03-19T06:00:00Z,877.0
2024-03-19T12:00:00Z,1196.0
2024-03-19T18:00:00Z,674.0
2024-03-20T00:00:00Z,648.0
2024-03-20T06:00:00Z,784.0
2024-03-20T12:00:00Z,742.0
2024-03-20T18:00:00Z,898.0
2024-03-21T00:00:00Z,590.0
2024-03-21T06:00:00Z,612.0
2024-03-21T12:00:00Z,1004.0
2024-03-21T18:00:00Z,690.0
2024-03-22T00:00:00Z,459.0
2024-03-22T06:00:00Z,668.0
2024-03-22T12:00:00Z,846.0
2024-03-22T18:00:00Z,819.0
2024-03-23T00:00:00Z,381.0
2024-03-23T06:00:00Z,344.0
2024-03-23T12:00:00Z,466.0
2024-03-23T18:00:00Z,357.0
2024-03-24T00:00:00Z,350.0
2024-03-24T06:00:00Z,355.0
2024-03-24T12:00:00Z,454.0
2024-03-24T18:00:00Z,383.0
2024-03-25T00:00:00Z,429.0
2024-03-25T06:00:00Z,586.0
2024-03-25T12:00:00Z,720.0
2024-03-25T18:00:00Z,1029.0
2024-03-26T00:00:00Z,552.0
2024-03-26T06:00:00Z,632.0
2024-03-26T12:00:00Z,841.0
2024-03-26T18:00:00Z,666.0
2024-03-27T00:00:00Z,541.0
2024-03-27T06:00:00Z,667.0
2024-03-27T12:00:00Z,884.0
2024-03-27T18:00:00Z,770.0
2024-03-28T00:00:00Z,570.0
2024-03-28T06:00:00Z,718.0
2024-03-28T12:00:00Z,1149.0
2024-03-28T18:00:00Z,629.0
2024-03-29T00:00:00Z,575.0
2024-03-29T06:00:00Z,630.0
2024-03-29T12:00:00Z,794.0
2024-03-29T18:00:00Z,470.0
2024-03-30T00:00:00Z,384.0
2024-03-30T06:00:00Z,380.0
2024-03-30T12:00:00Z,482.0
2024-03-30T18:00:00Z,356.0
2024-03-31T00:00:00Z,425.0
2024-03-31T06:00:00Z,379.0
2024-03-31T12:00:00Z,398.0
2024-03-31T18:00:00Z,425.0
2024-04-01T00:00:00Z,528.0
2024-04-01T06:00:00Z,975.0
2024-04-01T12:00:00Z,779.0
2024-04-01T18:00:00Z,701.0
2024-04-02T00:00:00Z,596.0
2024-04-02T06:00:00Z,782.0
2024-04-02T12:00:00Z,881.0
2024-04-02T18:00:00Z,680.0
2024-04-03T00:00:00Z,440.0
2024-04-03T06:00:00Z,688.0
2024-04-03T12:00:00Z,734.0
2024-04-03T18:00:00Z,510.0
2024-04-04T00:00:00Z,480.0
2024-04-04T06:00:00Z,484.0
2024-04-04T12:00:00Z,791.0
2024-04-04T18:00:00Z,672.0
2024-04-05T00:00:00Z,462.0
2024-04-05T06:00:00Z,646.0
2024-04-05T12:00:00Z,903.0
2024-04-05T18:00:00Z,612.0
2024-04-06T00:00:00Z,509.0
2024-04-06T06:00:00Z,486.0
2024-04-06T12:00:00Z,545.0
2024-04-06T18:00:00Z,445.0
2024-04-07T00:00:00Z,455.0
2024-04-07T06:00:00Z,497.0
2024-04-07T12:00:00Z,520.0
2024-04-07T18:00:00Z,477.0
2024-04-08T00:00:00Z,523.0
2024-04-08T06:00:00Z,999.0
2024-04-08T12:00:00Z,1044.0
2024-04-08T18:00:00Z,695.0
2024-04-09T00:00:00Z,592.0
2024-04-09T06:00:00Z,695.0
2024-04-09T12:00:00Z,794.0
2024-04-09T18:00:00Z,603.0
2024-04-10T00:00:00Z,523.0
2024-04-10T06:00:00Z,523.0
2024-04-10T12:00:00Z,902.0
2024-04-10T18:00:00Z,511.0
2024-04-11T00:00:00Z,494.0
2024-04-11T06:00:00Z,562.0
2024-04-11T12:00:00Z,654.0
2024-04-11T18:00:00Z,551.0
2024-04-12T00:00:00Z,348.0
2024-04-12T06:00:00Z,561.0
2024-04-12T12:00:00Z,652.0
2024-04-12T18:00:00Z,712.0
2024-04-13T00:00:00Z,481.0
2024-04-13T06:00:00Z,341.0
2024-04-13T12:00:00Z,356.0
2024-04-13T18:00:00Z,659.0
2024-04-14T00:00:00Z,448.0
2024-04-14T06:00:00Z,429.0
2024-04-14T12:00:00Z,400.0
2024-04-14T18:00:00Z,325.0
2024-04-15T00:00:00Z,396.0
2024-04-15T06:00:00Z,612.0
2024-04-15T12:00:00Z,632.0
2024-04-15T18:00:00Z,549.0
2024-04-16T00:00:00Z,470.0
2024-04-16T06:00:00Z,560.0
2024-04-16T12:00:00Z,763.0
2024-04-16T18:00:00Z,444.0
2024-04-17T00:00:00Z,381.0
2024-04-17T06:00:00Z,395.0
2024-04-17T12:00:00Z,729.0
2024-04-17T18:00:00Z,518.0
2024-04-18T00:00:00Z,444.0
2024-04-18T06:00:00Z,481.0
2024-04-18T12:00:00Z,728.0
2024-04-18T18:00:00Z,483.0
2024-04-19T00:00:00Z,597.0
2024-04-19T06:00:00Z,507.0
2024-04-19T12:00:00Z,790.0
2024-04-19T18:00:00Z,473.0
2024-04-20T00:00:00Z,198.0
2024-04-20T06:00:00Z,208.0
2024-04-20T12:00:00Z,285.0
2024-04-20T18:00:00Z,452.0
2024-04-21T00:00:00Z,400.0
2024-04-21T06:00:00Z,413.0
2024-04-21T12:00:00Z,391.0
2024-04-21T18:00:00Z,290.0
2024-04-22T00:00:00Z,320.0
2024-04-22T06:00:00Z,635.0
2024-04-22T12:00:00Z,809.0
2024-04-22T18:00:00Z,621.0
2024-04-23T00:00:00Z,496.0
2024-04-23T06:00:00Z,587.0
2024-04-23T12:00:00Z,637.0
2024-04-23T18:00:00Z,560.0
2024-04-24T00:00:00Z,394.0
2024-04-24T06:00:00Z,458.0
2024-04-24T12:00:00Z,662.0
2024-04-24T18:00:00Z,658.0
2024-04-25T00:00:00Z,321.0
2024-04-25T06:00:00Z,534.0
2024-04-25T12:00:00Z,569.0
2024-04-25T18:00:00Z,398.0
2024-04-26T00:00:00Z,395.0
2024-04-26T06:00:00Z,537.0
2024-04-26T12:00:00Z,740.0
2024-04-26T18:00:00Z,489.0
2024-04-27T00:00:00Z,390.0
2024-04-27T06:00:00Z,350.0
2024-04-27T12:00:00Z,437.0
2024-04-27T18:00:00Z,333.0
2024-04-28T00:00:00Z,357.0
2024-04-28T06:00:00Z,406.0
2024-04-28T12:00:00Z,457.0
2024-04-28T18:00:00Z,345.0
2024-04-29T00:00:00Z,419.0
2024-04-29T06:00:00Z,500.0
2024-04-29T12:00:00Z,667.0
2024-04-29T18:00:00Z,503.0
2024-04-30T00:00:00Z,491.0
2024-04-30T06:00:00Z,721.0
2024-04-30T12:00:00Z,855.0
2024-04-30T18:00:00Z,675.0
2024-05-01T00:00:00Z,417.0
2024-05-01T06:00:00Z,707.0
2024-05-01T12:00:00Z,710.0
2024-05-01T18:00:00Z,658.0
2024-05-02T00:00:00Z,578.0
2024-05-02T06:00:00Z,533.0
2024-05-02T12:00:00Z,915.0
2024-05-02T18:00:00Z,535.0
2024-05-03T00:00:00Z,285.0
2024-05-03T06:00:00Z,408.0
2024-05-03T12:00:00Z,694.0
2024-05-03T18:00:00Z,492.0
2024-05-04T00:00:00Z,389.0
2024-05-04T06:00:00Z,341.0
2024-05-04T12:00:00Z,366.0
2024-05-04T18:00:00Z,247.0
2024-05-05T00:00:00Z,290.0
2024-05-05T06:00:00Z,256.0
2024-05-05T12:00:00Z,396.0
2024-05-05T18:00:00Z,338.0
2024-05-06T00:00:00Z,317.0
2024-05-06T06:00:00Z,532.0
2024-05-06T12:00:00Z,688.0
2024-05-06T18:00:00Z,439.0
2024-05-07T00:00:00Z,420.0
2024-05-07T06:00:00Z,519.0
2024-05-07T12:00:00Z,601.0
2024-05-07T18:00:00Z,472.0
2024-05-08T00:00:00Z,319.0
2024-05-08T06:00:00Z,420.0
2024-05-08T12:00:00Z,597.0
2024-05-08T18:00:00Z,359.0
2024-05-09T00:00:00Z,359.0
2024-05-09T06:00:00Z,477.0
2024-05-09T12:00:00Z,663.0
2024-05-09T18:00:00Z,445.0
2024-05-10T00:00:00Z,345.0
2024-05-10T06:00:00Z,405.0
2024-05-10T12:00:00Z,603.0
2024-05-10T18:00:00Z,427.0
2024-05-11T00:00:00Z,273.0
2024-05-11T06:00:00Z,245.0
2024-05-11T12:00:00Z,288.0
2024-05-11T18:00:00Z,238.0
2024-05-12T00:00:00Z,189.0
2024-05-12T06:00:00Z,241.0
2024-05-12T12:00:00Z,323.0
2024-05-12T18:00:00Z,256.0
2024-05-13T00:00:00Z,312.0
2024-05-13T06:00:00Z,553.0
2024-05-13T12:00:00Z,661.0
2024-05-13T18:00:00Z,557.0
2024-05-14T00:00:00Z,361.0
2024-05-14T06:00:00Z,421.0
2024-05-14T12:00:00Z,556.0
2024-05-14T18:00:00Z,352.0
2024-05-15T00:00:00Z,554.0
2024-05-15T06:00:00Z,414.0
2024-05-15T12:00:00Z,881.0
2024-05-15T18:00:00Z,580.0
2024-05-16T00:00:00Z,433.0
2024-05-16T06:00:00Z,562.0
2024-05-16T12:00:00Z,659.0
2024-05-16T18:00:00Z,542.0
2024-05-17T00:00:00Z,332.0
2024-05-17T06:00:00Z,368.0
2024-05-17T12:00:00Z,666.0
2024-05-17T18:00:00Z,441.0
2024-05-18T00:00:00Z,266.0
2024-05-18T06:00:00Z,282.0
2024-05-18T12:00:00Z,370.0
2024-05-18T18:00:00Z,254.0
2024-05-19T00:00:00Z,230.0
2024-05-19T06:00:00Z,298.0
2024-05-19T12:00:00Z,324.0
2024-05-19T18:00:00Z,225.0
2024-05-20T00:00:00Z,324.0
2024-05-20T06:00:00Z,483.0
2024-05-20T12:00:00Z,674.0
2024-05-20T18:00:00Z,809.0
2024-05-21T00:00:00Z,693.0
2024-05-21T06:00:00Z,747.0
2024-05-21T12:00:00Z,942.0
2024-05-21T18:00:00Z,645.0
2024-05-22T00:00:00Z,462.0
2024-05-22T06:00:00Z,531.0
2024-05-22T12:00:00Z,764.0
2024-05-22T18:00:00Z,696.0
2024-05-23T00:00:00Z,362.0
2024-05-23T06:00:00Z,538.0
2024-05-23T12:00:00Z,624.0
2024-05-23T18:00:00Z,656.0
2024-05-24T00:00:00Z,346.0
2024-05-24T06:00:00Z,424.0
2024-05-24T12:00:00Z,696.0
2024-05-24T18:00:00Z,588.0
2024-05-25T00:00:00Z,324.0
2024-05-25T06:00:00Z,361.0
2024-05-25T12:00:00Z,352.0
2024-05-25T18:00:00Z,276.0
2024-05-26T00:00:00Z,279.0
2024-05-26T06:00:00Z,294.0
2024-05-26T12:00:00Z,390.0
2024-05-26T18:00:00Z,298.0
2024-05-27T00:00:00Z,268.0
2024-05-27T06:00:00Z,401.0
2024-05-27T12:00:00Z,531.0
2024-05-27T18:00:00Z,380.0
2024-05-28T00:00:00Z,332.0
2024-05-28T06:00:00Z,457.0
2024-05-28T12:00:00Z,649.0
2024-05-28T18:00:00Z,484.0
2024-05-29T00:00:00Z,374.0
2024-05-29T06:00:00Z,466.0
2024-05-29T12:00:00Z,519.0
2024-05-29T18:00:00Z,377.0
2024-05-30T00:00:00Z,335.0
2024-05-30T06:00:00Z,384.0
2024-05-30T12:00:00Z,607.0
2024-05-30T18:00:00Z,385.0
2024-05-31T00:00:00Z,417.0
2024-05-31T06:00:00Z,318.0
2024-05-31T12:00:00Z,787.0
2024-05-31T18:00:00Z,454.0
2024-06-01T00:00:00Z,268.0
2024-06-01T06:00:00Z,239.0
2024-06-01T12:00:00Z,219.0
2024-06-01T18:00:00Z,173.0
2024-06-02T00:00:00Z,180.0
2024-06-02T06:00:00Z,253.0
2024-06-02T12:00:00Z,242.0
2024-06-02T18:00:00Z,208.0
2024-06-03T00:00:00Z,291.0
2024-06-03T06:00:00Z,528.0
2024-06-03T12:00:00Z,801.0
2024-06-03T18:00:00Z,445.0
2024-06-04T00:00:00Z,299.0
2024-06-04T06:00:00Z,485.0
2024-06-04T12:00:00Z,609.0
2024-06-04T18:00:00Z,587.0
2024-06-05T00:00:00Z,389.0
2024-06-05T06:00:00Z,410.0
2024-06-05T12:00:00Z,713.0
2024-06-05T18:00:00Z,522.0
2024-06-06T00:00:00Z,288.0
2024-06-06T06:00:00Z,422.0
2024-06-06T12:00:00Z,646.0
2024-06-06T18:00:00Z,396.0
2024-06-07T00:00:00Z,287.0
2024-06-07T06:00:00Z,331.0
2024-06-07T12:00:00Z,459.0
2024-06-07T18:00:00Z,374.0
2024-06-08T00:00:00Z,234.0
2024-06-08T06:00:00Z,330.0
2024-06-08T12:00:00Z,288.0
2024-06-08T18:00:00Z,195.0
2024-06-09T00:00:00Z,175.0
2024-06-09T06:00:00Z,278.0
2024-06-09T12:00:00Z,267.0
2024-06-09T18:00:00Z,251.0
2024-06-10T00:00:00Z,298.0
2024-06-10T06:00:00Z,378.0
2024-06-10T12:00:00Z,551.0
2024-06-10T18:00:00Z,383.0
2024-06-11T00:00:00Z,325.0
2024-06-11T06:00:00Z,635.0
2024-06-11T12:00:00Z,703.0
2024-06-11T18:00:00Z,494.0
2024-06-12T00:00:00Z,318.0
2024-06-12T06:00:00Z,563.0
2024-06-12T12:00:00Z,807.0
2024-06-12T18:00:00Z,466.0
2024-06-13T00:00:00Z,376.0
2024-06-13T06:00:00Z,412.0
2024-06-13T12:00:00Z,655.0
2024-06-13T18:00:00Z,485.0
2024-06-14T00:00:00Z,268.0
2024-06-14T06:00:00Z,364.0
2024-06-14T12:00:00Z,525.0
2024-06-14T18:00:00Z,432.0
2024-06-15T00:00:00Z,221.0
2024-06-15T06:00:00Z,212.0
2024-06-15T12:00:00Z,233.0
2024-06-15T18:00:00Z,163.0
2024-06-16T00:00:00Z,160.0
2024-06-16T06:00:00Z,176.0
2024-06-16T12:00:00Z,229.0
2024-06-16T18:00:00Z,253.0
2024-06-17T00:00:00Z,242.0
2024-06-17T06:00:00Z,402.0
2024-06-17T12:00:00Z,540.0
2024-06-17T18:00:00Z,406.0
2024-06-18T00:00:00Z,429.0
2024-06-18T06:00:00Z,422.0
2024-06-18T12:00:00Z,589.0
2024-06-18T18:00:00Z,379.0
2024-06-19T00:00:00Z,284.0
2024-06-19T06:00:00Z,374.0
2024-06-19T12:00:00Z,296.0
2024-06-19T18:00:00Z,211.0
2024-06-20T00:00:00Z,237.0
2024-06-20T06:00:00Z,412.0
2024-06-20T12:00:00Z,515.0
2024-06-20T18:00:00Z,338.0
2024-06-21T00:00:00Z,240.0
2024-06-21T06:00:00Z,457.0
2024-06-21T12:00:00Z,507.0
2024-06-21T18:00:00Z,364.0
2024-06-22T00:00:00Z,346.0
2024-06-22T06:00:00Z,280.0
2024-06-22T12:00:00Z,262.0
2024-06-22T18:00:00Z,208.0
2024-06-23T00:00:00Z,187.0
2024-06-23T06:00:00Z,160.0
2024-06-23T12:00:00Z,244.0
2024-06-23T18:00:00Z,242.0
2024-06-24T00:00:00Z,337.0
2024-06-24T06:00:00Z,541.0
2024-06-24T12:00:00Z,698.0
2024-06-24T18:00:00Z,513.0
2024-06-25T00:00:00Z,349.0
2024-06-25T06:00:00Z,405.0
2024-06-25T12:00:00Z,629.0
2024-06-25T18:00:00Z,366.0
2024-06-26T00:00:00Z,316.0
2024-06-26T06:00:00Z,402.0
2024-06-26T12:00:00Z,494.0
2024-06-26T18:00:00Z,460.0
2024-06-27T00:00:00Z,274.0
2024-06-27T06:00:00Z,506.0
2024-06-27T12:00:00Z,616.0
2024-06-27T18:00:00Z,497.0
2024-06-28T00:00:00Z,279.0
2024-06-28T06:00:00Z,481.0
2024-06-28T12:00:00Z,583.0
2024-06-28T18:00:00Z,529.0
2024-06-29T00:00:00Z,262.0
2024-06-29T06:00:00Z,252.0
2024-06-29T12:00:00Z,269.0
2024-06-29T18:00:00Z,170.0
2024-06-30T00:00:00Z,182.0
2024-06-30T06:00:00Z,249.0
2024-06-30T12:00:00Z,287.0
2024-06-30T18:00:00Z,221.0
2024-07-01T00:00:00Z,320.0
2024-07-01T06:00:00Z,380.0
2024-07-01T12:00:00Z,638.0
2024-07-01T18:00:00Z,369.0
2024-07-02T00:00:00Z,318.0
2024-07-02T06:00:00Z,457.0
2024-07-02T12:00:00Z,531.0
2024-07-02T18:00:00Z,344.0
2024-07-03T00:00:00Z,332.0
2024-07-03T06:00:00Z,411.0
2024-07-03T12:00:00Z,482.0
2024-07-03T18:00:00Z,384.0
2024-07-04T00:00:00Z,387.0
2024-07-04T06:00:00Z,501.0
2024-07-04T12:00:00Z,570.0
2024-07-04T18:00:00Z,276.0
2024-07-05T00:00:00Z,517.0
2024-07-05T06:00:00Z,629.0
2024-07-05T12:00:00Z,597.0
2024-07-05T18:00:00Z,462.0
2024-07-06T00:00:00Z,261.0
2024-07-06T06:00:00Z,353.0
2024-07-06T12:00:00Z,305.0
2024-07-06T18:00:00Z,231.0
2024-07-07T00:00:00Z,256.0
2024-07-07T06:00:00Z,229.0
2024-07-07T12:00:00Z,308.0
2024-07-07T18:00:00Z,234.0
2024-07-08T00:00:00Z,406.0
2024-07-08T06:00:00Z,509.0
2024-07-08T12:00:00Z,645.0
2024-07-08T18:00:00Z,377.0
2024-07-09T00:00:00Z,227.0
2024-07-09T06:00:00Z,446.0
2024-07-09T12:00:00Z,541.0
2024-07-09T18:00:00Z,329.0
2024-07-10T00:00:00Z,300.0
2024-07-10T06:00:00Z,485.0
2024-07-10T12:00:00Z,493.0
2024-07-10T18:00:00Z,392.0
2024-07-11T00:00:00Z,253.0
2024-07-11T06:00:00Z,448.0
2024-07-11T12:00:00Z,553.0
2024-07-11T18:00:00Z,350.0
2024-07-12T00:00:00Z,273.0
2024-07-12T06:00:00Z,394.0
2024-07-12T12:00:00Z,466.0
2024-07-12T18:00:00Z,486.0
2024-07-13T00:00:00Z,214.0
2024-07-13T06:00:00Z,263.0
2024-07-13T12:00:00Z,335.0
2024-07-13T18:00:00Z,211.0
2024-07-14T00:00:00Z,244.0
2024-07-14T06:00:00Z,249.0
2024-07-14T12:00:00Z,252.0
2024-07-14T18:00:00Z,249.0
2024-07-15T00:00:00Z,351.0
2024-07-15T06:00:00Z,501.0
2024-07-15T12:00:00Z,696.0
2024-07-15T18:00:00Z,507.0
2024-07-16T00:00:00Z,381.0
2024-07-16T06:00:00Z,446.0
2024-07-16T12:00:00Z,604.0
2024-07-16T18:00:00Z,491.0
2024-07-17T00:00:00Z,417.0
2024-07-17T06:00:00Z,434.0
2024-07-17T12:00:00Z,588.0
2024-07-17T18:00:00Z,356.0
2024-07-18T00:00:00Z,293.0
2024-07-18T06:00:00Z,477.0
2024-07-18T12:00:00Z,568.0
2024-07-18T18:00:00Z,362.0
2024-07-19T00:00:00Z,290.0
2024-07-19T06:00:00Z,397.0
2024-07-19T12:00:00Z,642.0
2024-07-19T18:00:00Z,558.0
2024-07-20T00:00:00Z,271.0
2024-07-20T06:00:00Z,250.0
2024-07-20T12:00:00Z,336.0
2024-07-20T18:00:00Z,224.0
2024-07-21T00:00:00Z,225.0
2024-07-21T06:00:00Z,252.0
2024-07-21T12:00:00Z,265.0
2024-07-21T18:00:00Z,282.0
2024-07-22T00:00:00Z,346.0
2024-07-22T06:00:00Z,403.0
2024-07-22T12:00:00Z,628.0
2024-07-22T18:00:00Z,514.0
2024-07-23T00:00:00Z,325.0
2024-07-23T06:00:00Z,404.0
2024-07-23T12:00:00Z,710.0
2024-07-23T18:00:00Z,584.0
2024-07-24T00:00:00Z,339.0
2024-07-24T06:00:00Z,326.0
2024-07-24T12:00:00Z,580.0
2024-07-24T18:00:00Z,346.0
2024-07-25T00:00:00Z,429.0
2024-07-25T06:00:00Z,380.0
2024-07-25T12:00:00Z,489.0
2024-07-25T18:00:00Z,344.0
